AQI,PM10,PM2_5,NO2,SO2,O3
43.46014404,205.8273462,186.001344,182.3549094,20.9452375,270.3640079
268.5532709,284.6371493,141.4275036,165.0873831,38.80490309,152.9424243
293.420559,80.41415621,65.94243508,90.11942582,60.68078346,198.1105169
372.7197371,243.4397817,78.15006954,77.55663149,65.69467392,299.3233263
215.8297731,16.60794508,148.1618729,47.95594777,57.82066653,44.0897523
63.7901514,161.436303,120.2942202,74.48535024,98.80557186,221.0187446
141.8879529,21.16501911,134.3285843,22.20927746,69.10901865,41.66166837
181.5411482,280.2098973,77.8329233,194.2211017,93.15196276,251.6599097
322.9586207,229.9053842,97.56269636,114.7834888,11.79331949,178.9360143
285.3891523,197.3849734,197.9734968,25.56116856,6.137292981,281.4478682
178.0483629,247.1689145,42.7845741,70.56120185,31.0994702,259.7869806
493.2576244,194.2559387,83.5712373,109.4078287,13.65889384,22.46161124
302.8874097,290.6833192,58.36463751,106.5771273,52.58685282,41.1907625
118.6133959,214.1873844,153.0223021,7.100673744,51.89812535,180.3512786
50.89123631,277.3975829,152.8025251,190.1682068,57.50471664,155.494392
76.42956959,155.1395676,58.4890922,55.07513629,74.52278808,50.56953918
122.9788642,35.11932389,16.27806333,3.236933786,97.13297002,38.80776848
80.34068663,158.4533164,2.286535334,15.28880179,87.82586914,169.197235
93.28351203,38.06184842,85.49010665,116.0389806,11.83672396,14.67646439
142.5475843,177.7480438,82.06751887,27.55710414,33.85136888,262.1205909
86.68679765,144.7479182,197.6779757,8.344958571,25.5823025,242.1248759
448.3827123,186.7726193,93.96041514,75.92529328,17.68173578,235.6109915
40.11687283,3.014094316,51.28367392,124.5522385,54.47248767,4.799144112
262.2556948,58.4521475,178.2458882,22.36796097,55.3264402,14.29228302
205.1984135,147.3991296,98.21358993,62.66556643,22.72448279,164.9517363
491.1893085,285.1510685,119.835127,83.55213432,71.18972503,298.3277067
56.01945108,115.0827121,19.13374209,31.89201956,73.29142992,102.6948603
198.9277995,127.3116078,76.58328147,101.2147797,2.097999483,103.3124449
484.7352166,214.4088267,188.8447349,17.04281738,39.57577037,40.28339006
432.7535629,181.1378272,117.9010768,9.303699269,89.01406412,202.3007411
408.5360355,89.67784503,68.90037103,103.9670734,52.03186082,194.0030067
128.9514135,123.2449187,125.1334361,49.57939455,34.76278014,30.39672491
85.4437937,65.30993966,182.0822179,19.07476158,25.36761516,140.2236861
334.32161,289.8064377,54.79812009,84.7825175,24.33545199,200.1224726
464.6879946,39.19031447,101.0233437,183.0281479,9.976803385,148.0548409
278.3814465,111.5510354,191.7381308,144.8384893,81.72264191,202.3090746
285.8063447,7.751691666,34.47922866,163.1231831,8.665740539,244.8811192
139.9895468,66.53384758,143.9327851,174.3827978,29.22947659,205.7446299
384.7464666,234.1413415,122.8962016,194.5255483,4.567573857,184.8342707
93.52187428,60.35256969,135.9350262,152.6493147,78.13865697,256.0770771
161.8396182,24.01902076,70.24392613,121.6815844,3.928368223,270.1765704
212.7182193,142.335954,62.7758747,73.08517606,30.83011039,116.6659312
253.8051893,2.99077042,136.8419341,36.32864731,57.32973701,51.97496632
121.2048662,25.42984633,43.10865702,137.3319748,40.95613603,245.3581212
57.41841237,242.2877609,83.93094897,198.9899972,28.22710672,64.12593219
305.3100212,231.4420035,37.63492921,93.47173692,27.51890724,278.6852009
144.3152766,274.5416461,1.660968225,144.7358736,79.7790306,6.863383567
290.6191107,256.3546308,194.011472,99.01849,97.39780951,276.3813548
77.18135764,204.952669,86.34059573,86.38668467,34.80410704,176.7548978
240.5700509,15.69985719,193.8699229,82.06112271,3.914551361,232.422635
266.2947163,234.8545854,28.06470395,100.9249366,3.656577791,119.5477761
25.91176841,253.6532433,117.4733559,73.37913237,75.92134152,297.5148876
168.3021391,239.7246437,40.19480656,149.7546644,55.23698216,68.26542827
67.20733847,152.5437106,158.0148254,174.8544053,78.35926574,79.30309879
31.68748524,69.87055159,156.7405978,176.5770613,69.74970103,15.42973321
494.9801162,253.5989927,22.52142981,45.53974269,90.75063493,282.1420089
161.1769225,218.1488429,182.4128906,179.1818277,88.5824291,136.8087911
404.9372229,294.2283523,38.92592944,68.31024637,78.83273956,202.4557244
127.3203274,46.70777933,122.5954683,61.8615331,47.518916,206.2322182
340.7513611,67.69937492,197.126724,145.3512115,30.81264076,262.3506277
380.1139299,63.53944496,176.479307,60.93926802,50.70267874,199.4775752
297.8193703,237.7619303,191.3127857,10.59328112,50.20716073,168.6063547
235.7880943,56.07218894,68.51975424,74.72355446,61.02755489,213.0955573
205.9204571,19.99794895,21.11512844,144.2931201,18.60975678,225.2912397
174.4341333,299.568242,37.66937466,65.39168405,65.56198804,55.77838387
464.7645721,7.445163434,100.098979,125.9118112,45.66009242,32.90011169
415.3097039,250.573218,158.6459357,132.0238889,62.02048319,22.45465515
482.5134553,109.6100525,30.03072884,146.7472023,23.96048229,112.2160484
62.14861174,252.4846379,131.9463065,179.4260933,43.43948939,149.400072
365.4337376,166.3861474,64.71552081,86.51289985,21.02012145,184.6949695
469.1702284,270.4893688,68.24041448,33.28641533,87.53051568,287.4103559
90.61653308,277.8578959,132.383546,63.78514309,48.7961045,99.23634606
33.24813368,2.729454384,93.39988391,86.43345103,22.49814156,228.2622156
370.5603246,22.6236528,162.4066586,142.7782939,4.120869574,159.4072859
287.2365566,75.10761887,31.18370193,2.624425112,67.57386647,66.02697963
420.9143884,200.7946249,157.989654,63.15707669,21.4644714,184.5916287
69.88618831,266.481659,12.84704961,155.9685162,98.95821923,290.1528535
397.6336559,137.9825854,38.81077605,134.1715407,53.37003734,37.29248978
100.81366,182.0919349,131.2299429,146.3479947,28.89769962,152.1839294
81.82797143,56.54995584,170.9851313,162.3621539,65.76774338,15.48250625
82.13289897,241.4900502,50.53592555,156.6471438,27.52199234,96.36488967
407.2873601,290.1984334,65.43832117,136.4366332,82.02742939,186.1808033
332.5986103,80.57967987,107.4241497,87.93230647,30.82360509,252.3170808
261.5327124,148.4477855,42.3145613,196.7196658,98.82477324,219.0985265
179.4152421,25.83483315,162.2312523,113.8146391,60.51447854,138.8570335
438.6002704,167.7409969,154.727329,40.55384187,84.44111489,272.7668271
196.2225537,150.8350326,29.05834239,58.56257102,7.281546958,90.81439951
408.2997197,43.33094525,92.76594636,138.7124912,34.82994174,226.1950231
219.5674543,132.6198639,154.9655533,184.947913,73.74870862,142.2027065
188.4722147,100.2313956,67.46590622,35.74402584,65.50590173,269.5907264
231.3398928,156.5492626,126.6213645,16.46929915,19.42431214,239.2298465
150.6889371,175.6963006,10.04262429,176.3062096,35.62029305,270.4408984
373.8046901,2.548673582,121.7377521,183.0555958,26.34434075,64.27435468
251.360195,228.3017949,30.530596,55.27586906,61.33701698,200.4451296
116.1063476,213.9042876,166.116665,75.45714487,34.45682295,221.5390224
449.7872866,109.8859159,71.08989272,132.0375995,30.9054242,222.7242796
191.9456107,15.88078067,56.31077255,65.98600417,20.73779804,151.2001351
271.7764306,226.4797619,168.1777953,175.4317417,40.90271209,3.375156704
453.2360555,286.5525481,10.02880461,21.51574054,19.55025902,78.42923516
312.118998,72.04547881,79.32175987,7.596444192,96.25695874,96.9902625
58.44902035,97.05738412,74.00070812,41.69724135,15.45018115,255.6109852
469.9160618,55.14386684,56.96007485,57.21755564,91.3304715,252.2657451
313.8540265,173.080837,182.3508664,22.58531826,42.84730982,31.40403121
167.4528073,46.45241839,150.1856787,13.13808587,37.78659916,284.9507645
69.63603633,106.858183,12.78463284,151.1215427,23.13198009,54.737246
397.0125946,209.1039042,142.9374899,32.85531318,63.57563344,124.3078354
310.036378,168.0347949,105.4598266,182.7844398,68.5528015,64.54708983
266.730546,115.9387693,180.1735789,73.59993229,46.75709623,258.0997406
446.9462915,126.0748805,62.58912347,134.1211619,5.570689569,224.8206096
394.2986056,168.6332648,114.8323999,45.08042295,91.85101507,106.0586421
75.83743987,1.759418366,100.1510549,48.0645537,98.03291329,204.5635878
155.8610339,23.55296054,97.91218125,114.9418406,43.10434152,55.31006525
124.2445699,264.3774203,91.2210799,112.128585,61.36608074,114.6891277
371.9731463,23.36369673,41.12589511,153.7458456,45.02986262,113.1322765
16.76621737,212.0410789,151.1419845,151.5626611,32.18796509,71.38100452
284.9448424,276.0114492,90.26720655,134.1375529,7.731879286,262.8936149
381.2293429,81.20508129,191.703255,89.82611318,45.60677304,203.6537206
438.3828184,111.1474311,52.16168544,178.1280773,81.83845564,83.98179317
171.0408744,170.6764218,136.5487679,124.515698,1.703146109,72.63622819
410.6286523,264.5126909,188.1434159,198.0396981,58.21076832,5.3860413
55.31586848,282.5716762,132.6916646,163.8739636,88.07721087,103.9746761
423.2261459,221.8689744,174.2545815,8.861962248,21.754943,158.031385
63.74433117,25.98592826,165.496192,64.11878142,18.32558647,83.31328257
198.6436453,200.7462467,72.0235431,114.3751433,77.22766257,210.1374829
398.6476829,123.0911166,120.024788,144.2939076,25.50864311,123.5248587
74.95871367,141.2102998,31.25226796,110.0672996,19.19842676,94.8953511
114.6256976,14.7445171,107.1051765,157.2260845,37.79892506,281.7172976
361.1262842,57.3186418,46.08439436,56.53113055,39.25020123,78.84026319
360.0182683,237.1540823,148.747363,36.78241025,87.4101063,119.477286
320.5738164,136.1876499,105.6116844,10.78333676,61.84434719,114.6872366
346.9742222,90.49867249,82.24547253,114.6627489,40.59614563,72.3595037
271.3622217,115.2057222,53.75941923,137.7199041,53.43879643,65.24302194
125.8995295,256.319854,199.7396964,65.22994342,95.39652333,90.71400564
172.8479968,224.6997052,14.34210418,122.716837,11.32146766,259.270851
90.7988584,81.69461915,8.712136114,10.43144617,20.77155217,230.1248662
454.2252807,35.25055206,43.4514801,19.85866926,96.25287066,204.2998542
291.6958974,75.59946649,194.2144917,140.3509545,95.73248485,137.1308978
200.4257084,276.2269353,195.8476337,73.61394104,17.71654213,152.3261954
231.0029018,174.4766514,130.985547,134.2668062,14.51088171,80.14165365
473.6416698,160.0440626,176.0213334,166.3442241,42.10851343,22.29477415
76.67570156,178.9180799,42.79234617,170.5244875,4.971829249,99.31216702
293.114916,109.8084797,194.4084188,34.43352909,65.49035323,148.6751268
252.9443394,242.1321061,28.55697003,97.25711447,7.749602166,17.19391396
305.7271177,156.9858748,20.22503764,146.7853447,5.802962709,26.46999062
9.05509191,35.02437083,22.44230785,154.7961193,48.51869362,78.90756987
436.0619545,38.71953745,114.6255847,156.9351961,95.77866361,110.1241121
466.0591412,161.057744,156.1948801,45.63346688,42.67959361,117.9950433
282.5665918,280.9710654,73.33343557,38.50696354,35.64811587,35.36581989
348.3254119,92.5056365,195.5791976,118.0024937,99.79567155,67.74640636
461.2496906,260.8623507,86.88402762,148.2171595,53.19689608,78.49417562
353.6193172,229.228676,30.08971015,63.82790311,37.52414069,20.29046286
76.26952146,74.34373287,93.19334964,20.94103137,38.58608133,97.82991018
288.1441801,10.90222449,135.8074331,143.3492766,19.4959496,21.66647183
303.3575232,30.55417954,166.4451561,59.93956628,51.22230574,211.0373529
212.0653357,218.5481802,91.75365799,33.27254486,43.88550282,115.81433
368.2221178,59.90092141,118.7213652,29.54470568,27.07952963,98.02571681
467.1835074,111.3812762,53.46894243,62.98190951,16.05400866,37.95665145
462.7842565,150.5097498,129.1833053,118.5356132,31.12388687,67.95109663
225.4196857,217.6404505,197.1943888,71.68044774,50.86833277,69.81156268
56.61902292,33.96936698,9.810714518,4.132370319,5.833327228,295.5612645
492.4205995,121.9099216,177.3061341,19.38168694,15.37440286,250.6048139
419.4490432,145.5218727,112.4565006,58.10064944,94.7657267,4.57868749
62.3313406,162.2481192,50.41973191,131.9408964,54.2855351,185.0509772
460.4209413,245.5081924,190.977942,19.70301469,6.344930366,76.77302893
434.948181,51.50345851,96.67086061,112.1313707,69.30877588,31.31307865
259.4190286,242.3494355,66.33805033,23.97717416,6.180287008,211.6799289
295.6377179,207.8635283,36.29952565,42.32306547,73.8874227,39.48166484
199.5013519,166.7612443,48.89044205,34.43770551,74.99627217,133.1222339
27.38081941,209.8583611,166.5698083,13.44572711,65.10789757,189.6495495
167.5986208,123.6053217,122.8820019,134.2659635,73.22045446,166.3484268
401.4267243,41.51927579,182.6491239,92.68070948,8.796578101,293.2887295
2.316011502,199.7295721,46.39369043,166.2106882,72.67805524,235.7227839
166.7495858,157.401692,24.22771477,19.778168,13.66883197,232.2580128
199.0843468,191.8124402,1.217506195,28.94658667,33.95059073,106.6786182
268.6978015,101.3996343,101.5724075,61.29154627,94.27452535,2.518647625
459.9278082,272.0599732,199.6613861,153.1731974,50.28754777,220.3232789
173.1729972,176.2109606,138.9930538,61.15176463,96.74264321,299.9196253
173.4766009,25.62074529,61.67891839,81.6837415,8.892245889,121.7637323
368.7506241,134.9411972,175.3717166,60.32071326,47.75565996,295.6555497
226.1089704,226.9068164,156.3444532,16.04485836,6.240232028,42.51243286
112.3024115,238.2403685,3.083033215,187.8867246,63.02102624,88.95370549
226.2197581,148.3791158,163.3720961,109.7077984,7.870700137,51.21807952
70.42851019,268.4242712,60.10535145,157.5666376,17.53678025,142.5527919
88.19349325,80.30053116,29.93469292,131.6714184,25.88303101,239.0944205
249.1838864,123.1796092,45.26616795,102.8508558,74.87438517,102.1985075
209.4627248,269.5790732,93.71596088,17.93565133,16.39621188,271.8686811
457.4229505,268.8770149,84.97358541,128.5467091,84.66320533,163.449124
181.1969496,205.7138306,57.77745987,31.07407119,13.19039388,139.6273241
290.2941751,257.6941641,34.44366444,82.87663387,3.524444907,236.1107527
316.132144,26.63198009,152.4461579,125.8226287,39.5045419,30.43304911
6.547228294,259.4984929,198.0219567,156.4458001,97.9441642,232.1257414
331.768686,96.18597197,155.5583161,137.0090351,11.03422278,72.88560005
89.01798343,53.49945373,59.18739353,134.3067058,10.1718444,84.24376415
480.5351587,71.8109509,48.96179228,29.80844184,75.11665108,179.836132
74.33136388,125.3905524,43.53317521,69.22570801,31.2161694,270.5803275
207.3120619,75.35760138,27.3390149,8.582454532,71.72816172,173.5220849
42.67483404,96.1702758,110.2661099,143.8953786,20.00105894,194.6848046
498.4371259,40.49354582,121.0800744,190.5171963,46.00719942,232.9783769
251.0975052,88.85302967,141.1005321,52.82207804,26.52898777,77.7974277
297.6925087,171.6851444,136.0426742,17.53934183,45.15282149,248.1701018
33.53823869,132.5561124,58.46666226,95.11401535,76.90970926,125.3880447
374.9802352,104.0156284,66.06220108,171.3396446,76.20099405,52.69670805
104.9527965,223.9356387,136.3029071,110.3948391,51.57722877,105.0354238
449.0271447,268.0529914,69.88952816,9.355430038,92.83718437,73.83933352
102.5698202,227.0367669,42.52463792,194.8544481,26.37841024,68.61408154
95.34386033,99.60021064,74.86723074,165.729982,24.03113511,84.76895962
18.27483392,223.3326504,54.41683152,26.31881541,61.38064012,54.27924442
236.0334726,45.59405474,17.66254424,184.3595513,62.12970342,200.3105271
282.4205666,39.09539643,166.0277805,90.13765772,4.654003956,173.9975271
32.85431971,103.6881111,170.6222778,74.37959811,60.77777124,194.5325679
387.7638083,242.3107107,43.95006003,92.21066611,37.44361573,103.1174171
226.6444174,73.90447417,12.95443991,166.9143914,74.74425253,230.9200208
262.1951347,18.97602267,147.7654875,131.8959357,80.81056645,38.88262229
220.3813735,39.51286056,42.30572517,11.84969048,55.21538195,171.3410128
200.3815304,257.6234906,78.68709789,191.5208742,0.17050315,82.63589167
279.8201657,190.1349854,12.82705045,29.5568267,63.63658102,158.2829702
77.62012297,75.96034901,45.25391695,149.1135903,74.88812797,97.09115257
90.96406525,166.5887476,158.5804557,127.2273061,24.89832662,237.1535295
430.8928105,158.2738867,160.8792894,37.50560959,46.46460011,267.3815517
473.0577311,196.6307935,41.41696498,34.14641522,96.57266234,222.774367
186.6546581,69.95626633,67.18276902,174.0655187,29.81155534,52.67511385
135.3723366,259.3208962,26.84768382,83.9389847,22.3153251,82.46006952
321.9997716,92.81056862,14.83452606,130.9153028,21.08547905,275.8074197
204.3670855,208.2394962,198.4343429,100.8142008,55.88008344,131.1660383
12.69317783,4.837393912,131.1187902,145.4707034,94.97871013,282.3541228
78.07629868,111.797139,108.4193018,95.84847501,60.86901292,117.7355067
357.9861144,105.5129454,153.0997001,57.47598305,30.33231202,285.5323982
329.461971,163.0453286,168.0154319,72.6766742,63.85697781,277.7216963
13.54799625,21.82087853,161.3429536,171.8155389,62.48422976,198.158067
110.986081,237.0394121,3.307889858,93.60693858,59.69251357,2.648114538
115.5373983,65.33424053,37.36157964,42.68986645,15.94262069,120.1004046
335.9463718,203.1113445,130.9810604,186.9210776,63.45667993,273.3705389
9.855268877,240.963637,75.15186956,159.3200913,43.01644525,265.5330867
52.05429099,168.5630869,196.4965302,11.13322921,1.859205862,56.21634003
399.9580427,222.264962,133.0809585,199.7885924,53.97644871,119.7547488
89.27233103,198.5580937,191.3097817,138.9853393,98.92667452,250.6529784
326.3730539,106.6589391,40.28929633,32.05331981,34.97395908,173.363356
119.0913905,242.6575617,172.7914056,47.43353626,96.55592183,254.18977
49.72069638,88.41041097,64.27046116,138.4890962,9.620574166,247.9702153
121.5860955,171.3638753,197.9129616,155.9522111,73.24501159,272.2446021
361.1334659,223.6193217,31.53773441,47.80718863,11.43299947,35.16617646
427.8482341,113.6867729,103.2679638,51.39377078,27.35715736,43.56454244
415.1099323,90.83028229,158.5689068,61.42413897,57.08408353,24.84270869
198.5917648,137.8038031,86.52849612,119.603673,59.2779694,280.5806523
334.0425683,245.3890483,93.61681204,34.36323566,77.52113172,142.5487153
102.4921477,278.9765289,197.2711591,20.84863978,61.53114072,19.29758504
146.5738651,163.5250239,85.06163006,135.7728178,59.36147044,96.45897075
448.1679093,198.4398616,120.8144201,155.819588,91.2353087,105.4237923
6.500961755,270.9820867,10.90793214,100.1858809,45.21607522,242.867947
42.75426543,29.56405542,168.442016,72.76654205,22.52657787,220.6430677
103.9431276,69.62357336,129.6336098,86.40854271,16.1788585,206.8161149
13.26610194,212.6700019,80.80402057,77.68156677,39.99945968,6.559065777
90.71771754,247.1233386,3.233907991,191.9969816,71.27527552,273.2087389
291.5207805,257.1087085,118.3337641,153.617981,4.254348493,64.66658007
210.7122753,124.5321531,2.531565697,41.61744297,12.90533865,188.7184214
446.3358555,26.80197069,0.240722782,76.83783041,10.61134601,18.5457129
408.7217809,131.3344432,123.2197124,108.8024583,58.52501531,24.45782756
170.9086758,69.22037706,37.80341347,122.5971724,24.28646505,2.873188839
129.7117167,87.3589365,38.37750994,93.63677921,16.62594283,169.7782934
189.8462041,231.6802671,130.6543132,162.025327,59.27707197,188.8139009
295.1474713,22.65812581,10.73943759,153.5212039,76.13099155,15.13869097
134.0318204,248.2743652,62.68111229,101.0315837,33.21549165,87.14546543
312.0744539,128.3007257,29.88638043,170.8858774,57.82046057,255.4363243
204.7058261,178.8191793,116.035274,150.2179061,9.81244132,30.39251005
276.0235904,26.89566937,132.3530309,155.7163697,93.51910305,64.96414937
218.0632646,101.2077235,144.2271707,191.2801559,33.68961853,127.3173625
147.2328798,26.9102757,51.04624338,53.29338824,99.75056932,252.6822308
474.2266535,288.4631169,17.84995033,53.52963247,97.85877558,76.45471634
381.8028971,242.1784948,15.73673139,177.7904511,77.88234493,299.1411046
70.05658788,137.8898263,85.23030969,154.4452747,2.006709541,106.5785439
434.2339879,67.0807645,189.1688818,185.3091083,54.34749204,115.9345975
243.7155991,280.0365316,43.54580685,12.62603206,8.683642044,36.63186127
447.2761134,103.3789787,51.34832027,125.5514155,89.5138026,204.0593703
399.927628,48.29532951,20.17776042,28.92566762,78.96362526,73.03955484
212.6067522,168.9493165,121.1140548,100.7794397,97.23403766,188.6602786
11.23465416,283.1322361,135.9745748,31.14938637,60.83829531,66.94731852
134.3386797,1.14908715,128.5862416,25.6157018,52.21728045,116.3616802
270.8171073,71.43745298,172.2260486,2.433669076,51.89738559,257.0016276
316.7391099,281.5342921,97.28516701,126.0477625,38.64483745,221.6717734
128.9438427,51.32579006,26.89140815,71.80452334,46.86900672,46.37726998
69.67803704,33.97303549,57.88102614,21.03765698,63.54125831,182.3124502
417.4651184,171.0561647,132.4859947,64.56755555,93.29476076,188.5921955
492.2010904,258.553147,122.6243947,33.78881829,59.58843383,27.17054205
262.8450912,143.1329453,106.2006259,188.3389663,85.71159423,139.7416963
85.83964292,298.369277,136.5928837,64.00097715,86.27799113,78.2005187
136.1536633,203.7515099,127.4781701,66.79070466,51.88326758,140.1390428
9.195338274,22.22247216,176.2649779,167.9716007,34.74696415,233.1212974
457.1494033,297.8496395,117.2032755,129.5511523,63.95738733,47.47786794
58.87554145,122.368271,155.7202717,142.0343215,44.58773419,36.99126168
288.2582378,86.22076015,49.74143119,127.2003608,8.144086732,80.79494853
137.0276103,167.3637551,135.6365169,189.2392568,37.78091004,285.6826351
277.0890013,91.29227755,180.4388237,41.40016631,99.4072138,224.3472634
325.7101942,25.93725214,77.14646558,197.8078484,4.851187003,5.836758844
414.8709019,0.428502924,155.8208375,166.1912355,69.66669119,120.3014527
103.2106359,134.8750059,144.9578602,117.7945178,84.11887051,77.21939372
5.497914329,251.0590267,11.90523937,132.4743249,64.87259035,191.4433705
68.44281503,171.6945557,116.3016619,129.7651753,56.97482312,137.7877361
450.0093209,299.7621897,26.03786984,11.67924481,70.7554417,289.3495575
436.9450388,86.05399369,193.4638344,43.60329971,42.93427373,65.6935353
298.7065511,84.13651943,162.2815005,192.2941769,9.136173731,176.3569248
300.2584302,47.92483807,21.94476025,106.8728858,96.23717543,210.0630045
332.5183373,49.21907648,24.35039953,75.67072065,43.230077,247.6693468
87.68563931,85.5559788,118.894771,152.4076927,66.53892372,122.0913091
457.205973,237.8520136,68.97783483,104.9037885,53.13104369,206.0765723
209.3852624,271.7270372,6.981171815,2.632554286,5.467307198,90.96044142
191.5692641,292.5261509,108.3283016,147.2475193,95.2746601,130.6428277
259.4588526,69.68689623,77.56901994,146.443512,79.25372261,268.6881394
23.48298339,264.3892637,20.21529847,33.02974242,14.90978945,284.9722828
83.14168438,98.47652678,160.3840785,191.3320177,98.16488763,215.6452041
369.0168082,33.85216336,183.0153531,44.78162631,73.69013722,112.3055672
41.39933396,261.0074777,151.3187868,91.54987348,47.23216504,246.017337
301.5760547,190.8316904,164.484462,22.94719225,61.13700566,7.760124518
122.6745548,49.41926882,43.29811345,120.6564639,10.6736682,30.82377316
194.647807,128.9493773,52.71459018,75.09022401,56.041151,198.4121209
144.3468684,86.17730846,41.70550806,70.63469244,7.366107202,87.37457258
177.8363582,221.0383706,153.0126863,165.3953754,54.48552571,285.4158655
359.5229526,136.0248692,189.5834158,1.91234257,55.26956888,130.8181836
148.5608578,296.7839835,143.3674413,159.5893542,87.44387852,128.8094461
283.2023201,16.42349468,176.293353,114.2897131,72.50575003,203.4238531
238.0252011,106.5045798,127.739819,197.2197027,24.95523922,230.2705687
331.8355827,144.5700501,77.53198011,117.8886441,88.84261422,142.6676214
468.4148697,150.9400664,85.15232299,11.07582683,57.32426648,64.20027051
366.2860486,94.78074672,15.06428643,10.12906529,60.63794786,231.9925928
107.4701893,218.7720747,6.291439049,176.6305973,16.89813692,96.10538246
15.59156753,262.424122,139.0951208,168.2428291,85.7773596,52.53323079
131.1320221,281.6157906,87.6857784,69.17801512,93.0965115,189.492057
297.5389654,241.528013,110.4430136,123.6064968,77.49906495,27.1361001
25.71290674,255.1740592,111.5322495,97.91827141,94.07524526,291.4058025
248.1831236,165.1635902,55.47516267,193.432811,30.22999041,189.7191793
298.4214245,247.7664679,95.17850217,189.9921802,86.11191684,295.7686563
167.1219454,91.05117274,94.15204433,196.7678017,48.88931429,101.668027
385.4561019,119.5436286,77.68544425,173.2897561,16.39172029,291.3615484
53.29912657,95.07390415,164.1350767,181.9103182,66.8800599,43.66867432
37.56889087,140.2162006,90.23280074,43.45575575,68.41202707,12.2084317
364.0943781,85.67388487,120.7289049,166.2013578,28.69245138,9.895218136
247.7456581,288.4834327,179.1040241,141.7714226,2.749333163,139.4611112
344.2011982,93.8533884,173.2467246,192.5573018,19.98472591,24.90125924
217.4136693,29.41336143,178.0844408,114.2523657,39.97775477,153.6503653
123.2010166,158.0451498,54.00099929,17.03343334,16.75629111,98.25015105
409.5511588,17.12972353,6.996497662,119.4797782,19.40299482,100.6886977
399.7079395,33.16294989,52.21335998,137.3161856,39.13906644,190.682699
347.3482354,65.81681676,55.74146912,44.06420574,96.17866143,48.92940185
136.0725686,139.305075,181.8720653,78.8226767,76.42435154,229.9660111
295.1153334,129.9752797,129.8485466,119.7006828,31.97484012,174.6092759
180.4869485,239.9075586,16.34079192,74.82114746,95.16040689,274.4833887
45.79103666,221.8423962,27.0757192,74.98954345,64.56467923,109.4521961
458.6567877,127.8954882,31.13522511,26.61732783,45.54496446,294.8144976
68.40931546,100.1112623,126.0843496,188.1493446,46.8300199,172.748294
475.1186769,94.94063522,147.0828051,150.0988769,41.07444678,292.0205869
223.0028865,232.1985262,171.9287821,0.248687773,23.29920525,8.118196214
92.56646442,15.62172187,188.1273102,153.1226568,38.66321922,218.3928967
270.9504737,3.846494853,40.34091148,147.9589985,52.7896384,244.9864573
436.4729179,238.6633176,61.95449694,1.946192031,52.80273507,15.951986
366.1124432,143.1439128,48.06457615,73.92085952,76.17369022,173.6908992
403.2805739,39.26434157,71.75231349,121.3495381,35.87978572,240.5826881
329.3916834,70.66978038,182.9330215,90.55013037,71.67980293,168.3116176
346.1382823,279.7511859,115.0225134,155.5972237,57.80918388,19.14407712
424.5978258,257.8508927,147.6383795,85.09166653,96.18454045,208.0341723
124.8340044,212.9355151,98.02384723,30.77259389,38.5284926,18.1790744
244.7124818,144.6675691,5.771582667,195.2831249,90.12164643,245.2406685
110.6047209,156.0970879,12.8390972,48.40799856,82.06425473,12.91025499
493.834004,292.5733606,107.5846063,143.5384621,63.76642846,41.2192143
472.0296698,289.7311332,143.757807,28.63126233,65.45144667,82.53227716
19.71340568,64.58071374,43.06610551,65.80252276,8.464993461,190.0094377
352.7875863,243.3313699,144.3819148,88.40552169,95.02246056,292.9077299
462.6241587,59.17279985,162.1331547,38.44640091,10.69360635,35.34685579
90.28767256,64.06124337,82.37949567,89.99191527,56.32333087,42.81230076
283.9726153,202.8279102,149.2838466,31.4325646,33.00708004,110.661119
457.7441488,121.5003296,80.80599007,111.8013078,42.98519783,250.8657413
16.97298929,279.4633221,135.6701259,132.7426505,61.01830108,140.1692858
348.7101336,26.70292047,152.7994099,12.48685681,90.88513779,96.48318008
148.6745037,153.4576922,198.3853237,174.2264242,45.75671236,168.3611497
462.1980977,275.5564591,69.07933241,37.02817701,98.77295553,78.15695923
485.5291226,271.2340981,82.20815611,45.07248506,59.28120654,120.3479722
472.1332446,46.95876402,33.12401188,132.269968,16.05539426,99.78154477
237.1071083,109.99131,40.81461168,93.75021209,19.00092948,241.2423067
431.0213255,185.73642,138.6790005,99.87911983,71.61110356,277.2767179
422.2746993,47.81846543,183.409118,25.63099691,5.039779424,227.8716576
159.5502366,290.4066516,78.92099033,161.1471644,48.03415762,131.7250728
414.4577371,274.4247986,35.96888937,123.4108492,14.82191098,151.3004932
18.50381736,50.08505371,57.01989988,27.07640866,43.32186352,37.52210818
298.1349392,36.34663838,91.01034096,74.79987341,74.99174221,224.0594133
115.0044186,25.62254484,58.13006587,162.0819865,45.88129282,178.9427038
60.28344289,272.8330992,46.71581662,113.6710092,16.3451109,270.7319988
38.47660081,58.08714294,147.1968978,21.72975583,25.19253704,60.18334307
348.1443879,124.8854786,1.568984248,74.55540916,36.75395887,227.9178366
169.9374819,134.6554097,107.8461055,48.53887969,6.956118349,205.4014985
362.3833858,179.7033133,158.7533614,103.4931107,58.43376361,79.75366014
32.6781704,21.52060312,53.24565726,168.6722258,60.75337913,200.2135919
157.6451689,68.02758522,120.6583021,87.25342696,6.215192713,277.3120142
269.7456462,279.4471161,133.7800211,86.66840607,40.23113212,275.5307963
